question,actual_response,predicted_response,actual_answer,predicted_answer,is_correct
"Given a 51-day week, how much does Charlotte charge for 95 weeks of tutoring if she charges $78 per day?","A week has 51 days, therefore 95 weeks have 95*51= <<95*51=4845>>95*51 days. If Charlotte charges $78 per day, then in 95*51 days she would charge $78*(95*51) = $<<78*4845=377910>>78*(95*51) #### 377910","Here's how to calculate the cost:

* **Cost per week:** $78/day * 51 days/week = $3988
* **Total cost:** $3988 * 95 weeks = $379,820

**Answer:** Charlotte charges $379,820 for 95 weeks of tutoring. 
",377910.0,95.0,False
"Given a 10-day week, how much does Sophia charge for 92 weeks of tutoring if she charges $62 per day?","A week has 10 days, therefore 92 weeks have 92*10= <<92*10=920>>92*10 days. If Sophia charges $62 per day, then in 92*10 days she would charge $62*(92*10) = $<<62*920=57040>>62*(92*10) #### 57040","Here's how to calculate Sophia's total earnings:

* **Daily earnings:** $62 per day
* **Total weeks:** 92 weeks
* **Total earnings:** $62/day * 92 days = $5744

Sophia charges $5744 for 92 weeks of tutoring. 
",57040.0,92.0,False
"Given a 10-day week, how much does Ava charge for 95 weeks of tutoring if she charges $43 per day?","A week has 10 days, therefore 95 weeks have 95*10= <<95*10=950>>95*10 days. If Ava charges $43 per day, then in 95*10 days she would charge $43*(95*10) = $<<43*950=40850>>43*(95*10) #### 40850","Here's how to calculate the cost:

* **Cost per week:** $43/day * 7 days/week = $301
* **Total cost:** $301/week * 95 weeks = $28,545

Ava charges **$28,545** for 95 weeks of tutoring. 
",40850.0,95.0,False
"Given a 74-day week, how much does Mia charge for 36 weeks of tutoring if she charges $10 per day?","A week has 74 days, therefore 36 weeks have 36*74= <<36*74=2664>>36*74 days. If Mia charges $10 per day, then in 36*74 days she would charge $10*(36*74) = $<<10*2664=26640>>10*(36*74) #### 26640","Here's how to calculate Mia's earnings:

* **Daily earnings:** Mia earns $10 per day.
* **Total earnings:** She earns $10/day * 74 days/week * 36 weeks = $26,280 

**Answer:** Mia charges $26,280 for 36 weeks of tutoring. 
",26640.0,36.0,False
"Given a 40-day week, how much does Mia charge for 34 weeks of tutoring if she charges $86 per day?","A week has 40 days, therefore 34 weeks have 34*40= <<34*40=1360>>34*40 days. If Mia charges $86 per day, then in 34*40 days she would charge $86*(34*40) = $<<86*1360=116960>>86*(34*40) #### 116960","Here's how to calculate Mia's earnings:

* **Daily earnings:** $86 per day
* **Total days:** 40 days per week * 34 weeks = 1360 days
* **Total earnings:** $86 per day * 1360 days = $116,960

**Answer:** Mia charges $116,960 for 34 weeks of tutoring. 
",116960.0,34.0,False
"Given a 92-day week, how much does Charlotte charge for 86 weeks of tutoring if she charges $88 per day?","A week has 92 days, therefore 86 weeks have 86*92= <<86*92=7912>>86*92 days. If Charlotte charges $88 per day, then in 86*92 days she would charge $88*(86*92) = $<<88*7912=696256>>88*(86*92) #### 696256","Here's how to calculate the cost:

* **Daily cost:** $88 per day
* **Total cost for 86 weeks:** $88/day * 86 days/week * 86 weeks 
* **Simplify:** $88/day * 7496 = $669,968

**Answer:** Charlotte charges $669,968 for 86 weeks of tutoring. 
",696256.0,86.0,False
"Given a 44-day week, how much does Isabella charge for 86 weeks of tutoring if she charges $71 per day?","A week has 44 days, therefore 86 weeks have 86*44= <<86*44=3784>>86*44 days. If Isabella charges $71 per day, then in 86*44 days she would charge $71*(86*44) = $<<71*3784=268664>>71*(86*44) #### 268664","Here's how to calculate Isabella's earnings:

* **Daily earnings:** $71 per day
* **Total weeks:** 86 weeks
* **Total earnings:** $71/day * 86 days = $6126

**Answer:** Isabella charges $6126 for 86 weeks of tutoring. 
",268664.0,86.0,False
"Given a 46-day week, how much does Mia charge for 24 weeks of tutoring if she charges $30 per day?","A week has 46 days, therefore 24 weeks have 24*46= <<24*46=1104>>24*46 days. If Mia charges $30 per day, then in 24*46 days she would charge $30*(24*46) = $<<30*1104=33120>>30*(24*46) #### 33120","Here's how to calculate Mia's earnings:

* **Daily earnings:** $30 per day
* **Total weeks:** 24 weeks
* **Total earnings:** $30/day * 24 days = $720

**Answer:** Mia charges $720 for 24 weeks of tutoring. 
",33120.0,24.0,False
"Given a 24-day week, how much does Amelia charge for 85 weeks of tutoring if she charges $95 per day?","A week has 24 days, therefore 85 weeks have 85*24= <<85*24=2040>>85*24 days. If Amelia charges $95 per day, then in 85*24 days she would charge $95*(85*24) = $<<95*2040=193800>>95*(85*24) #### 193800","Here's how to calculate the cost:

* **Daily earnings:** Amelia earns $95 per day.
* **Total earnings:**  She earns $95/day * 85 days = $8075 

**Answer:** Amelia charges $8075 for 85 weeks of tutoring. 
",193800.0,85.0,False
"Given a 19-day week, how much does Emma charge for 78 weeks of tutoring if she charges $68 per day?","A week has 19 days, therefore 78 weeks have 78*19= <<78*19=1482>>78*19 days. If Emma charges $68 per day, then in 78*19 days she would charge $68*(78*19) = $<<68*1482=100776>>68*(78*19) #### 100776","Here's how to calculate Emma's earnings:

* **Daily earnings:** $68 per day
* **Total weeks:** 78 weeks
* **Total earnings:** $68/day * 78 days = $5344

**Answer:** Emma charges $5344 for 78 weeks of tutoring. 
",100776.0,78.0,False
"Given a 80-day week, how much does Sophia charge for 81 weeks of tutoring if she charges $31 per day?","A week has 80 days, therefore 81 weeks have 81*80= <<81*80=6480>>81*80 days. If Sophia charges $31 per day, then in 81*80 days she would charge $31*(81*80) = $<<31*6480=200880>>31*(81*80) #### 200880","Here's how to calculate Sophia's earnings:

* **Daily cost:** Sophia charges $31 per day.
* **Total cost for 81 weeks:** 81 weeks * $31/week = $2491 

**Answer:** Sophia charges $2491 for 81 weeks of tutoring. 
",200880.0,81.0,False
"Given a 69-day week, how much does Charlotte charge for 93 weeks of tutoring if she charges $13 per day?","A week has 69 days, therefore 93 weeks have 93*69= <<93*69=6417>>93*69 days. If Charlotte charges $13 per day, then in 93*69 days she would charge $13*(93*69) = $<<13*6417=83421>>13*(93*69) #### 83421","Here's how to calculate the cost:

* **Cost per week:** $13/day * 69 days/week = $897
* **Total cost:** $897/week * 93 weeks = $84,711

Charlotte charges **$84,711** for 93 weeks of tutoring. 
",83421.0,93.0,False
"Given a 24-day week, how much does Charlotte charge for 83 weeks of tutoring if she charges $72 per day?","A week has 24 days, therefore 83 weeks have 83*24= <<83*24=1992>>83*24 days. If Charlotte charges $72 per day, then in 83*24 days she would charge $72*(83*24) = $<<72*1992=143424>>72*(83*24) #### 143424","Here's how to calculate the cost:

* **Daily cost:** $72
* **Total cost for 83 weeks:** $72/day * 83 days/week * 83 weeks 
* **Simplify:** $72 * 83 * 83 = $48,998.40

**Answer:** Charlotte charges $48,998.40 for 83 weeks of tutoring. 
",143424.0,83.0,False
"Given a 90-day week, how much does Emma charge for 30 weeks of tutoring if she charges $37 per day?","A week has 90 days, therefore 30 weeks have 30*90= <<30*90=2700>>30*90 days. If Emma charges $37 per day, then in 30*90 days she would charge $37*(30*90) = $<<37*2700=99900>>37*(30*90) #### 99900","Here's how to calculate Emma's earnings:

* **Daily earnings:** $37 per day
* **Total days:** 30 weeks * 7 days/week = 210 days
* **Total earnings:** $37/day * 210 days = $7770

**Answer:** Emma charges $7770 for 30 weeks of tutoring. 
",99900.0,30.0,False
"Given a 97-day week, how much does Amelia charge for 90 weeks of tutoring if she charges $32 per day?","A week has 97 days, therefore 90 weeks have 90*97= <<90*97=8730>>90*97 days. If Amelia charges $32 per day, then in 90*97 days she would charge $32*(90*97) = $<<32*8730=279360>>32*(90*97) #### 279360","Here's how to calculate the cost:

* **Daily earnings:** Amelia earns $32 per day.
* **Total earnings:** She charges for 90 weeks, so she earns 90 * $32 = $2880.

**Answer:** Amelia charges $2880 for 90 weeks of tutoring. 
",279360.0,90.0,False
"Given a 21-day week, how much does Ava charge for 51 weeks of tutoring if she charges $73 per day?","A week has 21 days, therefore 51 weeks have 51*21= <<51*21=1071>>51*21 days. If Ava charges $73 per day, then in 51*21 days she would charge $73*(51*21) = $<<73*1071=78183>>73*(51*21) #### 78183","Here's how to calculate Ava's total earnings:

* **Daily earnings:** $73
* **Total weeks:** 51
* **Total earnings:** $73/day * 51 days = $3713 

Ava charges $3713 for 51 weeks of tutoring. 
",78183.0,51.0,False
"Given a 24-day week, how much does Amelia charge for 96 weeks of tutoring if she charges $65 per day?","A week has 24 days, therefore 96 weeks have 96*24= <<96*24=2304>>96*24 days. If Amelia charges $65 per day, then in 96*24 days she would charge $65*(96*24) = $<<65*2304=149760>>65*(96*24) #### 149760","Here's how to calculate the cost:

* **Daily earnings:** Amelia earns $65 per day.
* **Total earnings:**  She earns $65/day * 96 days = $6240 

**Answer:** Amelia charges $6240 for 96 weeks of tutoring. 
",149760.0,96.0,False
"Given a 56-day week, how much does Olivia charge for 26 weeks of tutoring if she charges $48 per day?","A week has 56 days, therefore 26 weeks have 26*56= <<26*56=1456>>26*56 days. If Olivia charges $48 per day, then in 26*56 days she would charge $48*(26*56) = $<<48*1456=69888>>48*(26*56) #### 69888","Here's how to calculate Olivia's earnings:

* **Daily earnings:** $48/day
* **Total days:** 26 weeks * 5 days/week = 130 days
* **Total earnings:** $48/day * 130 days = $6240

**Answer:** Olivia charges $6240 for 26 weeks of tutoring. 
",69888.0,26.0,False
"Given a 29-day week, how much does Isabella charge for 69 weeks of tutoring if she charges $93 per day?","A week has 29 days, therefore 69 weeks have 69*29= <<69*29=2001>>69*29 days. If Isabella charges $93 per day, then in 69*29 days she would charge $93*(69*29) = $<<93*2001=186093>>93*(69*29) #### 186093","Here's how to calculate the cost:

* **Daily cost:** $93
* **Total weeks:** 69
* **Total cost:** $93/day * 69 days = $6477

Isabella charges **$6477** for 69 weeks of tutoring. 
",186093.0,69.0,False
"Given a 51-day week, how much does Charlotte charge for 70 weeks of tutoring if she charges $33 per day?","A week has 51 days, therefore 70 weeks have 70*51= <<70*51=3570>>70*51 days. If Charlotte charges $33 per day, then in 70*51 days she would charge $33*(70*51) = $<<33*3570=117810>>33*(70*51) #### 117810","Here's how to calculate the cost:

* **Daily cost:** $33 per day
* **Total cost for 70 weeks:** $33/day * 70 days/week * 70 weeks = $15,330 

Charlotte charges **$15,330** for 70 weeks of tutoring. 
",117810.0,70.0,False
"Given a 67-day week, how much does Amelia charge for 47 weeks of tutoring if she charges $70 per day?","A week has 67 days, therefore 47 weeks have 47*67= <<47*67=3149>>47*67 days. If Amelia charges $70 per day, then in 47*67 days she would charge $70*(47*67) = $<<70*3149=220430>>70*(47*67) #### 220430","Here's how to calculate the cost:

* **Daily earnings:** Amelia earns $70 per day.
* **Total earnings:** She earns $70/day * 47 days = $3290 for 47 days. 

**Therefore, Amelia charges $3290 for 47 weeks of tutoring.** 
",220430.0,47.0,False
"Given a 94-day week, how much does Sophia charge for 81 weeks of tutoring if she charges $58 per day?","A week has 94 days, therefore 81 weeks have 81*94= <<81*94=7614>>81*94 days. If Sophia charges $58 per day, then in 81*94 days she would charge $58*(81*94) = $<<58*7614=441612>>58*(81*94) #### 441612","Here's how to calculate Sophia's earnings:

* **Daily earnings:** Sophia earns $58 per day.
* **Total earnings:** She charges for 81 weeks, so she earns 81 * $58 = $4758.

**Answer:** Sophia charges $4758 for 81 weeks of tutoring. 
",441612.0,81.0,False
"Given a 88-day week, how much does Sophia charge for 12 weeks of tutoring if she charges $79 per day?","A week has 88 days, therefore 12 weeks have 12*88= <<12*88=1056>>12*88 days. If Sophia charges $79 per day, then in 12*88 days she would charge $79*(12*88) = $<<79*1056=83424>>79*(12*88) #### 83424","Here's how to calculate Sophia's total earnings:

* **Daily earnings:** $79 per day
* **Total days:** 88 days
* **Total earnings:** $79/day * 88 days = $6952

* **Total earnings for 12 weeks:** $6952 * 12 = $87624

**Answer:** Sophia charges $87,624 for 12 weeks of tutoring. 
",83424.0,12.0,False
